界线,默认,P-LIMT,默认开,默认否,默认否,5,ACAD_ISO09W100,默认,0,默认,T,基地界线及说明文字，红线redline
界线,默认,P-LIMT-LIPB,默认开,默认否,默认否,3,ACAD_ISO09W100,默认,0,默认,T,分期（分地块）界线及说明文字，分期界线Phased boundary
界线,默认,P-LIMT-BUID,默认开,默认否,默认否,1,ACAD_ISO09W100,默认,0,默认,T,建筑控制线，建筑物building
界线,默认,P-LIMT-COOR,默认开,默认否,默认否,200,Continuous,默认,0,默认,T,界址点坐标及编号
建筑物,默认,P-BUID-BMAX,默认开,默认否,默认否,50,Continuous,默认,0,默认,T,建筑物最大（±00）外轮廓
建筑物,默认,P-BUID-BCHA,默认开,默认否,默认否,121,Continuous,默认,0,默认,T,各层（有变化的）外轮廓
建筑物,默认,P-BUID-UDBD,默认开,默认否,默认否,6,DASH,默认,0,默认,T,地下建筑轮廓
建筑物,默认,P-BUID-UDBL,默认开,默认否,默认否,13,DASH,默认,0,默认,T,地下建筑顶板不同高度分界线，降板lower
建筑物,默认,P-BUID-STAR,默认开,默认否,默认否,41,Continuous,默认,0,默认,T,室外构筑物（台阶、坡道、阳台、院落、凸窗）
建筑物,默认,P-BUID-ROOF,默认开,默认否,默认否,210,Continuous,默认,0,默认,T,建筑屋顶
建筑物,默认,P-BUID-AXIS,默认开,默认否,默认否,10,CENTERX2,默认,0,默认,T,轴线交点及编号
建筑物,默认,P-BUID-COOR,默认开,默认否,默认否,121,Continuous,默认,0,默认,T,建筑物定位坐标
建筑物,默认,P-BUID-ELEV,默认开,默认否,默认否,4,Continuous,默认,0,默认,T,±00的绝对标高
建筑物,默认,P-BUID-HACH,默认开,默认否,默认否,253,Continuous,默认,0,默认,T,新建建筑物填充，填充图案solid
建筑物,默认,P-BUID-DIMS,默认开,默认否,默认否,11,Continuous,默认,0,默认,T,建筑间距及尺寸
建筑物,默认,P-BUID-FLOR,默认开,默认否,默认否,4,Continuous,默认,0,默认,T,层数
建筑物,默认,P-BUID-HIGH,默认开,默认否,默认否,61,Continuous,默认,0,默认,T,建筑高度
建筑物,默认,P-BUID-NUMB,默认开,默认否,默认否,6,Continuous,默认,0,默认,T,楼号、房型编号
构筑物,默认,P-CONS-FENC,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,围墙
构筑物,默认,P-CONS-FENC-COOR,默认开,默认否,默认否,11,Continuous,默认,0,默认,T,围墙坐标、尺寸
构筑物,默认,P-CONS-PARK,默认开,默认否,默认否,61,DASH,默认,0,默认,T,车位
道路、场地,默认,P-ROAD-AXIS,默认开,默认否,默认否,54,CENTERX2,默认,0,默认,T,道路中心线
道路、场地,默认,P-ROAD-DRWY,默认开,默认否,默认否,21,Continuous,默认,0,默认,T,车行道
道路、场地,默认,P-ROAD-WALK,默认开,默认否,默认否,84,Continuous,默认,0,默认,T,人行道（车行道边设置的人行道，绿地中的人行道见景观路）
道路、场地,默认,P-ROAD-COOR,默认开,默认否,默认否,6,Continuous,默认,0,默认,T,道路定位坐标
道路、场地,默认,P-ROAD-DIMS,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,道路定位尺寸
道路、场地,默认,P-ROAD-ELEV,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,道路中心线设计标高
道路、场地,默认,P-ROAD-BERE,默认开,默认否,默认否,15,Continuous,默认,0,默认,T,建筑物各出入口、及其相对标高
道路、场地,默认,P-ROAD-BEAE,默认开,默认否,默认否,10,Continuous,默认,0,默认,T,建筑物出入口绝对标高
道路、场地,默认,P-ROAD-GRAD,默认开,默认否,默认否,4,Continuous,默认,0,默认,T,道路坡长坡度
道路、场地,默认,P-ROAD-RARC,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,道路转弯半径标注
界外内容,默认,P-OUTD,默认开,默认否,默认否,8,Continuous,默认,0,默认,T,界外地形、地物、外界outside
界外内容,默认,P-OUTD-BUID,默认开,默认否,默认否,142,Continuous,默认,0,默认,T,界外建筑轮廓
界外内容,默认,P-OUTD-FLOR,默认开,默认否,默认否,211,Continuous,默认,0,默认,T,界外建筑层数
界外内容,默认,P-OUTD-NAME,默认开,默认否,默认否,211,Continuous,默认,0,默认,T,界外建筑名称
界外内容,默认,P-OUTD-ELEV,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,界外场地标高
界外内容,默认,P-OUTD-ROAD,默认开,默认否,默认否,93,DASH,默认,0,默认,T,界外道路
界外内容,默认,P-OUTD-RVER,默认开,默认否,默认否,152,Continuous,默认,0,默认,T,界外市政河道
消防表达,默认,P-FIRE,默认开,默认否,默认否,8,DASH,默认,0,默认,T,消防登高场地示意
消防表达,默认,P-FIRE-TRAK,默认开,默认否,默认否,61,DASH,默认,0,默认,T,消防车行进轨迹
消防表达,默认,P-FIRE-DIMS,默认开,默认否,默认否,181,Continuous,默认,0,默认,T,消防登高场地尺寸
文字说明,默认,P-NOTE,默认开,默认否,默认否,32,Continuous,默认,0,默认,T,设计说明、表格、图例
文字说明,默认,P-NOTE-PLTB,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,基本信息描述文字、总平面General Plan，文字TEXT，基本Basic
文字说明,默认,P-NOTE-PLTT,默认开,默认否,默认否,9,Continuous,默认,0,默认,T,施工图阶段说明文字
景观示意（详景观专业，若景观不参与，用本图层）,默认,P-Land-CONS,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,景观构筑物
景观示意（详景观专业，若景观不参与，用本图层）,默认,P-Land-ROAD,默认开,默认否,默认否,151,Continuous,默认,0,默认,T,景观路
景观示意（详景观专业，若景观不参与，用本图层）,默认,P-Land-SPRT,默认开,默认否,默认否,32,Continuous,默认,0,默认,T,体育场地
景观示意（详景观专业，若景观不参与，用本图层）,默认,P-Land-TREE,默认开,默认否,默认否,71,Continuous,默认,0,默认,T,景观树（含树冠形式）
景观示意（详景观专业，若景观不参与，用本图层）,默认,P-Land-WATR,默认开,默认否,默认否,151,Continuous,默认,0,默认,T,景观水系（含岸线及防护栏杆）
绿地分析,默认,P-GREN-NUMB,默认开,默认否,默认否,4,Continuous,默认,0,默认,T,绿地编号
绿地分析,默认,P-GREN-HACH,默认开,默认否,默认否,60,Continuous,默认,0,默认,T,绿地填充
绿地分析,默认,P-GREN,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,绿地界线
绿地分析,默认,P-GREN-WATR,默认开,默认否,默认否,141,Continuous,默认,0,默认,T,水体界线
交通分析,默认,P-TRAF-CITY,默认开,默认否,默认否,164,CENTERX2,默认,0,默认,T,城市道路交通
交通分析,默认,P-TRAF-DOUB,默认开,默认否,默认否,2,DASH,默认,0,默认,T,双车道流线
交通分析,默认,P-TRAF-FIRE,默认开,默认否,默认否,7,CENTERX2,默认,0,默认,T,消防车流线
交通分析,默认,P-TRAF-FIGD,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,消防登高场地
交通分析,默认,P-TRAF-SING,默认开,默认否,默认否,2,DASH,默认,0,默认,T,单车道流线
交通分析,默认,P-TRAF-WALK,默认开,默认否,默认否,7,DASH,默认,0,默认,T,人行流线
描述,默认,AD-POST,默认开,默认否,默认否,91,Continuous,默认,0,默认,nil,针对他专业的批注（内部批注）
描述,默认,AD-POST-CHAG,默认开,默认否,默认否,4,HIDDEN,默认,0,默认,T,变更圈出
